logTeff,logg,F218W,F225W,F275W,F336W,F390W,F438W,F475W,F555W,F606W,F625W,F775W,F814W,F105W,F110W,F125W,F140W,F160W,F218W_Av0.5,F225W_Av0.5,F275W_Av0.5,F336W_Av0.5,F390W_Av0.5,F438W_Av0.5,F475W_Av0.5,F555W_Av0.5,F606W_Av0.5,F625W_Av0.5,F775W_Av0.5,F814W_Av0.5,F105W_Av0.5,F110W_Av0.5,F125W_Av0.5,F140W_Av0.5,F160W_Av0.5,F218W_Av1,F225W_Av1,F275W_Av1,F336W_Av1,F390W_Av1,F438W_Av1,F475W_Av1,F555W_Av1,F606W_Av1,F625W_Av1,F775W_Av1,F814W_Av1,F105W_Av1,F110W_Av1,F125W_Av1,F140W_Av1,F160W_Av1,F218W_Av2,F225W_Av2,F275W_Av2,F336W_Av2,F390W_Av2,F438W_Av2,F475W_Av2,F555W_Av2,F606W_Av2,F625W_Av2,F775W_Av2,F814W_Av2,F105W_Av2,F110W_Av2,F125W_Av2,F140W_Av2,F160W_Av2,F218W_Av5,F225W_Av5,F275W_Av5,F336W_Av5,F390W_Av5,F438W_Av5,F475W_Av5,F555W_Av5,F606W_Av5,F625W_Av5,F775W_Av5,F814W_Av5,F105W_Av5,F110W_Av5,F125W_Av5,F140W_Av5,F160W_Av5,F218W_Av10,F225W_Av10,F275W_Av10,F336W_Av10,F390W_Av10,F438W_Av10,F475W_Av10,F555W_Av10,F606W_Av10,F625W_Av10,F775W_Av10,F814W_Av10,F105W_Av10,F110W_Av10,F125W_Av10,F140W_Av10,F160W_Av10,F218W_Av20,F225W_Av20,F275W_Av20,F336W_Av20,F390W_Av20,F438W_Av20,F475W_Av20,F555W_Av20,F606W_Av20,F625W_Av20,F775W_Av20,F814W_Av20,F105W_Av20,F110W_Av20,F125W_Av20,F140W_Av20,F160W_Av20
3.6,5.0,-8.201059,-8.355731,-7.0522223,-3.5137987,-2.7013285,-2.2094836,-1.6866226,-1.0435021,-0.5145315,-0.20156007,0.5421628,0.66312414,1.24754,1.4159046,1.6201237,1.8538293,2.0915964,-8.821971,-8.884891,-7.9375815,-4.326728,-3.4056778,-2.8702319,-2.2684176,-1.5488218,-0.9599322,-0.6276923,0.21522361,0.36439884,1.0604993,1.2511207,1.4774778,1.7336909,1.9900243,-9.411894,-9.330453,-8.783883,-5.1384835,-4.1088486,-3.5303538,-2.846993,-2.050216,-1.4024093,-1.0527055,-0.11081557,0.067648664,0.8740017,1.087364,1.3350676,1.6137856,1.8885242,-10.493914,-10.066121,-10.28906,-6.758102,-5.511825,-4.848742,-3.9947577,-3.0417416,-2.279126,-1.8994317,-0.7601818,-0.51990616,0.5026186,0.7628649,1.0509509,1.374671,1.6857392,-12.923948,-11.830404,-12.956245,-11.561747,-9.696505,-8.789453,-7.3692064,-5.9360275,-4.85245,-4.4143825,-2.6865208,-2.2354653,-0.5989888,-0.18782504,0.20415802,0.66282344,1.0790874,-15.649394,-14.404589,-15.596404,-18.220589,-16.598444,-15.304072,-12.811987,-10.55186,-9.001909,-8.5309925,-5.826115,-4.9498405,-2.3959827,-1.7057397,-1.1892337,-0.5058366,0.07358387,-20.379938,-19.128017,-20.2677,-23.966366,-27.40562,-25.270365,-23.147392,-19.240421,-17.003862,-16.553675,-11.873868,-9.989176,-5.867288,-4.5596333,-3.9145062,-2.7821052,-1.9171472
3.61,0.0,-8.6,-8.806511,-8.724282,-4.6698785,-3.3288047,-2.6134627,-1.7060108,-1.0282528,-0.5089278,-0.22513646,0.47233063,0.59088784,1.1880274,1.3966258,1.627166,1.9318624,2.2222345,-9.176566,-9.176917,-9.41555,-5.48162,-4.0270157,-3.271251,-2.2785356,-1.5341367,-0.95705575,-0.65129906,0.14466839,0.29154092,1.0013858,1.2333257,1.4852633,1.8125182,2.1208408,-9.726952,-9.524883,-10.031,-6.291812,-4.72429,-3.9284415,-2.8484335,-2.0363393,-1.4020591,-1.0763395,-0.18209396,-0.005811533,0.8152837,1.0710466,1.343594,1.6934044,2.019518,-10.735782,-10.172846,-11.038582,-7.9064164,-6.116166,-5.2410583,-3.9806507,-3.030081,-2.2832441,-1.9231114,-0.83290374,-0.59450966,0.44468036,0.7494793,1.0609512,1.4558643,1.8170834,-13.025996,-11.904808,-13.062936,-12.638274,-10.272426,-9.165211,-7.322453,-5.9336185,-4.865899,-4.438156,-2.7634957,-2.3129706,-0.654685,-0.19269355,0.2185078,0.74865955,1.2114547,-15.723438,-14.481672,-15.672676,-18.466059,-17.135597,-15.652378,-12.747331,-10.564016,-9.022038,-8.554922,-5.909578,-5.030502,-2.4482806,-1.6977391,-1.1679378,-0.41260955,0.20756453,-20.450933,-19.204288,-20.341537,-24.009346,-27.506062,-25.350962,-23.11826,-19.265703,-17.026798,-16.578571,-11.96649,-10.072805,-5.9137983,-4.5316567,-3.8807795,-2.675813,-1.7802907
3.61,0.5,-8.482333,-8.778202,-8.460037,-4.3368087,-3.128727,-2.4704266,-1.6432102,-0.99957186,-0.50247383,-0.22595453,0.45927417,0.5760586,1.1700242,1.3780324,1.6090351,1.9209399,2.2239091,-9.0704,-9.162644,-9.197176,-5.148985,-3.82863,-3.1289482,-2.2179499,-1.5071746,-0.9515824,-0.6524422,0.13160065,0.27663144,0.98336834,1.2147197,1.4671108,1.8017157,2.1225758,-9.63368,-9.520118,-9.862577,-5.9597483,-4.527543,-3.7868595,-2.7899709,-2.01102,-1.397517,-1.0778021,-0.19517162,-0.020800782,0.79725295,1.0524286,1.3254203,1.6827221,2.0213134,-10.670971,-10.178806,-10.95986,-7.5762215,-5.9225397,-5.100879,-3.9261506,-3.0078177,-2.2804193,-1.9251957,-0.84599715,-0.60965616,0.42662573,0.7308391,1.0427369,1.4454223,1.8189998,-13.025527,-11.919703,-13.072657,-12.336478,-10.087062,-9.028955,-7.277591,-5.9187775,-4.8671618,-4.4419503,-2.7766054,-2.3285568,-0.6727901,-0.21138605,0.20018336,0.7389383,1.2137319,-15.740863,-14.498732,-15.689607,-18.430511,-16.962814,-15.52325,-12.712162,-10.557136,-9.027469,-8.561012,-5.92263,-5.046634,-2.466409,-1.7164809,-1.1864073,-0.42114606,0.21043688,-20.46983,-19.222044,-20.359629,-24.030493,-27.51384,-25.36338,-23.095724,-19.267845,-17.03581,-16.587448,-11.979324,-10.089196,-5.9318204,-4.550413,-3.8994136,-2.6821299,-1.776266
3.61,1.0,-8.390962,-8.7452135,-8.201237,-4.052994,-2.9701824,-2.3643875,-1.6063626,-0.98645484,-0.5032958,-0.22993381,0.44910192,0.5648513,1.1572493,1.3643188,1.5954959,1.9125038,2.2249799,-8.987597,-9.144932,-8.975707,-4.8655157,-3.6717205,-3.02355,-2.1830037,-1.4951656,-0.95289004,-0.656625,0.12144275,0.26539388,0.9705814,1.2009817,1.4535443,1.7933692,2.1236908,-9.560475,-9.512551,-9.684589,-5.676707,-4.3722153,-3.682091,-2.7568393,-2.0000565,-1.3992878,-1.0821849,-0.20531401,-0.03206844,0.7844547,1.0386668,1.3118268,1.6744652,2.0224726,-10.619194,-10.182152,-10.868642,-7.2944913,-5.7702227,-4.9973364,-3.8963819,-2.9987612,-2.2830505,-1.9299675,-0.8561052,-0.6209831,0.41380712,0.71703136,1.029091,1.4373451,1.8202475,-13.024183,-11.930764,-13.078267,-12.073525,-9.942675,-8.928834,-7.2557836,-5.9141345,-4.871891,-4.4477925,-2.786587,-2.3400478,-0.6856526,-0.22531973,0.1863914,0.7313993,1.2152443,-15.753604,-14.511093,-15.701897,-18.388655,-16.829807,-15.428973,-12.697658,-10.556902,-9.034459,-8.568288,-5.932349,-5.0583124,-2.4792957,-1.7305859,-1.2004056,-0.42779982,0.21238557,-20.483555,-19.23477,-20.372646,-24.046383,-27.518255,-25.37212,-23.087511,-19.272638,-17.044874,-16.596436,-11.98855,-10.1008005,-5.944642,-4.5647454,-3.9136984,-2.6871245,-1.7734725
3.61,1.5,-8.323447,-8.710041,-7.974881,-3.8338814,-2.850612,-2.2875688,-1.588436,-0.9835608,-0.50799334,-0.23448741,0.44187102,0.5570929,1.1488956,1.3548936,1.5860484,1.9063048,2.2254858,-8.926344,-9.125268,-8.776963,-4.646555,-3.5535426,-2.9472303,-2.166663,-1.4928774,-0.9576943,-0.66130304,0.11424271,0.25763893,0.9622179,1.191527,1.4440678,1.787232,2.124228,-9.506146,-9.503048,-9.5196295,-5.457948,-4.255386,-3.606261,-2.7420044,-1.9983231,-1.4041983,-1.0869857,-0.2124824,-0.03982023,0.77608216,1.0291829,1.302322,1.6683899,2.0230408,-10.580309,-10.183174,-10.777375,-7.076412,-5.6559634,-4.9224596,-3.884314,-2.997994,-2.2881727,-1.9350076,-0.86320806,-0.62872946,0.40541804,0.70749015,1.0195307,1.4313935,1.8208772,-13.022429,-11.938263,-13.080454,-11.866713,-9.835185,-8.856611,-7.25006,-5.915342,-4.877634,-4.453494,-2.7934787,-2.3477817,-0.69407797,-0.23502328,0.17667425,0.72581947,1.2160586,-15.762154,-14.519296,-15.710072,-18.34756,-16.731747,-15.361148,-12.6970625,-10.559744,-9.041114,-8.574883,-5.9388695,-5.066016,-2.487745,-1.7405246,-1.2103515,-0.43276727,0.21350448,-20.492748,-19.243155,-20.38127,-24.057545,-27.520155,-25.377588,-23.088493,-19.2777,-17.052643,-16.604092,-11.994453,-10.10828,-5.953059,-4.5750313,-3.923988,-2.6909404,-1.7717634
3.61,2.0,-8.276714,-8.676789,-7.8038325,-3.6830778,-2.7663977,-2.2336333,-1.5848864,-0.98800945,-0.5151659,-0.23898555,0.43723485,0.5523253,1.1442008,1.3490963,1.5800693,1.9017961,2.2250023,-8.884114,-9.106447,-8.624755,-4.495678,-3.4703631,-2.89364,-2.1644175,-1.4975342,-0.9646861,-0.66586876,0.10965302,0.2529029,0.95751524,1.1856973,1.4380606,1.7827575,2.123763,-9.46873,-9.493478,-9.390944,-5.3070297,-4.1732106,-3.5530097,-2.7409914,-2.003146,-1.4110267,-1.0916184,-0.21702524,-0.044525687,0.7713718,1.0233212,1.2962871,1.6639496,2.022595,-10.553412,-10.182774,-10.702699,-6.925577,-5.5757055,-4.8698664,-3.8855424,-3.003039,-2.2947247,-1.939772,-0.8676562,-0.63337654,0.40069377,0.7015649,1.0134411,1.4270221,1.8204693,-13.020669,-11.942696,-13.080603,-11.721669,-9.760001,-8.805844,-7.2562313,-5.9204445,-4.88371,-4.4586315,-2.797639,-2.352278,-0.6988345,-0.24113157,0.1704284,0.7216554,1.2157642,-15.767106,-14.52395,-15.714728,-18.314287,-16.663555,-15.3133745,-12.706566,-10.564344,-9.047127,-8.58054,-5.942566,-5.0703297,-2.4925292,-1.7469078,-1.2168317,-0.43658677,0.21339777,-20.498074,-19.247871,-20.386177,-24.064676,-27.520266,-25.380257,-23.096094,-19.282461,-17.059124,-16.610373,-11.997447,-10.112304,-5.9578476,-4.5818424,-3.9308429,-2.6941023,-1.7715045
3.61,2.5,-8.244793,-8.644879,-7.6831965,-3.5909386,-2.7103636,-2.1951141,-1.5905393,-0.99634135,-0.5227858,-0.24215215,0.43580812,0.5511183,1.1435454,1.3472396,1.5778062,1.8991476,2.223787,-8.8555355,-9.088008,-8.517217,-4.403302,-3.4149714,-2.8553317,-2.1711533,-1.5057758,-0.97192705,-0.6690683,0.10829256,0.25175712,0.95685095,1.1838022,1.4357693,1.7801149,2.1225567,-9.443457,-9.483348,-9.299518,-5.214439,-4.118443,-3.5149083,-2.7487442,-2.0112636,-1.4179195,-1.0948513,-0.21831946,-0.04561198,0.7706991,1.0213878,1.2939677,1.661313,2.0213969,-10.534967,-10.180329,-10.648379,-6.832664,-5.5221334,-4.8321667,-3.8951235,-3.0108244,-2.3010101,-1.9430724,-0.86881834,-0.63434964,0.40000516,0.6995556,1.0110662,1.4243978,1.8192886,-13.017749,-11.943437,-13.078513,-11.631024,-9.709608,-8.7692585,-7.269657,-5.9268827,-4.888794,-4.4621353,-2.798413,-2.3529608,-0.69956404,-0.24336272,0.16789244,0.7190704,1.2146355,-15.767907,-14.524511,-15.715315,-18.291332,-16.617554,-15.278632,-12.721947,-10.568772,-9.051539,-8.584351,-5.942752,-5.0706863,-2.493308,-1.7494786,-1.2196172,-0.43909964,0.2123564,-20.499044,-19.248415,-20.386866,-24.067451,-27.517847,-25.379372,-23.107069,-19.285698,-17.06365,-16.61456,-11.996813,-10.112327,-5.9586887,-4.5849595,-3.9340541,-2.6964548,-1.772372
3.61,3.0,-8.222368,-8.611397,-7.5955877,-3.5443811,-2.6756606,-2.1664755,-1.6022189,-1.006751,-0.5299779,-0.24357724,0.43825632,0.55414456,1.1474961,1.3496472,1.579418,1.897863,2.2208352,-8.835827,-9.067994,-8.439613,-4.356406,-3.3805418,-2.8267996,-2.1837695,-1.5158703,-0.978596,-0.670503,0.11083388,0.25488,0.9607889,1.1861558,1.437348,1.7787995,2.1196017,-9.426058,-9.471261,-9.233732,-5.1672225,-4.0842795,-3.4864805,-2.762234,-2.0210147,-1.4241062,-1.0962968,-0.21568558,-0.042395424,0.7746246,1.0236874,1.2955134,1.6599672,2.0184393,-10.521711,-10.174919,-10.608782,-6.7848806,-5.488478,-4.803942,-3.9101648,-3.0198262,-2.3063517,-1.9445423,-0.8660014,-0.6309551,0.4039061,0.7017476,1.0125464,1.4229914,1.8163254,-13.012481,-11.93977,-13.073329,-11.583337,-9.677298,-8.741606,-7.2877903,-5.933484,-4.8924227,-4.463695,-2.7950702,-2.349113,-0.69573116,-0.24148601,0.16917899,0.71748686,1.2116569,-15.76387,-14.520275,-15.711121,-18.278212,-16.587126,-15.25199,-12.741049,-10.572258,-9.054083,-8.586073,-5.9386454,-5.0663457,-2.4895725,-1.7480892,-1.2186409,-0.44095996,0.20935583,-20.49501,-19.24408,-20.382645,-24.06547,-27.51195,-25.374113,-23.119753,-19.287018,-17.066065,-16.616468,-11.991715,-10.107585,-5.955115,-4.5843654,-3.933641,-2.6987853,-1.7754043
3.61,3.5,-8.203116,-8.568753,-7.5117216,-3.524897,-2.6542387,-2.1428041,-1.6151974,-1.0152432,-0.53307354,-0.23994188,0.44808176,0.56478703,1.1585357,1.3579123,1.5858253,1.897234,2.214263,-8.819099,-9.040395,-8.364964,-4.3365817,-3.3591044,-2.803161,-2.1975653,-1.5238631,-0.9810553,-0.6668523,0.12077616,0.2656459,0.9718009,1.1943167,1.4437034,1.7780845,2.113013,-9.410996,-9.452275,-9.169725,-5.1470733,-4.0628247,-3.4628751,-2.7767863,-2.028485,-1.4259782,-1.0926322,-0.2056275,-0.031510215,0.7856091,1.0317445,1.3018167,1.6591665,2.0118341,-10.508746,-10.162691,-10.567889,-6.7641373,-5.4669805,-4.780404,-3.9260442,-3.0262084,-2.3071892,-1.9408549,-0.85571533,-0.619844,0.4148365,0.7095983,1.0187457,1.4220203,1.809688,-13.001315,-11.928463,-13.06109,-11.561706,-9.65563,-8.718283,-7.3061557,-5.9366236,-4.891127,-4.4599676,-2.7841365,-2.3374338,-0.68495816,-0.23423852,0.17506799,0.716014,1.2049247,-15.751887,-14.508112,-15.699032,-18.268768,-16.565165,-15.229147,-12.759599,-10.571397,-9.051323,-8.582334,-5.9267936,-5.054073,-2.4790428,-1.7417656,-1.2132586,-0.44322908,0.2024739,-20.48299,-19.231834,-20.370535,-24.056057,-27.499199,-25.36142,-23.130167,-19.283123,-17.062893,-16.612663,-11.978729,-10.094913,-5.9450154,-4.5795236,-3.929204,-2.7024515,-1.7825543
3.61,4.0,-8.185264,-8.496346,-7.3562803,-3.5068982,-2.6452003,-2.135866,-1.6243054,-1.0155628,-0.5231601,-0.22381999,0.47482705,0.5918104,1.1795566,1.3704611,1.5918689,1.8856487,2.1872828,-8.803747,-8.989434,-8.222327,-4.3187575,-3.3498895,-2.796304,-2.206948,-1.5234199,-0.9704377,-0.6505923,0.14760162,0.29272917,0.9927234,1.2065378,1.4496123,1.766289,2.085982,-9.396486,-9.413977,-9.043077,-5.129432,-4.0534267,-3.4561033,-2.786407,-2.0272813,-1.4146988,-1.0762367,-0.17872249,-0.004370276,0.80643344,1.0436398,1.3075912,1.6471612,1.9847525,-10.493303,-10.134608,-10.48022,-6.7468843,-5.4572015,-4.7738147,-3.9360282,-3.0235066,-2.2947106,-1.924196,-0.8286534,-0.59260094,0.43546557,0.7208487,1.0242519,1.4095981,1.7825055,-12.978166,-11.902251,-13.032368,-11.545648,-9.644628,-8.712311,-7.3163934,-5.929842,-4.8759336,-4.442584,-2.7566268,-2.309965,-0.66490346,-0.22484913,0.17977746,0.70236176,1.1774462,-15.725257,-14.481261,-15.672439,-18.24988,-16.552057,-15.224181,-12.768312,-10.559724,-9.033651,-8.563962,-5.8986425,-5.0264754,-2.4598927,-1.7351494,-1.2098383,-0.45884043,0.17452106,-20.456978,-19.205547,-20.34466,-24.034422,-27.473103,-25.33631,-23.130375,-19.266407,-17.043367,-16.592972,-11.9497595,-10.067508,-5.927458,-4.577106,-3.9281375,-2.721529,-1.8113792
3.61,4.5,-8.159521,-8.387819,-7.1160984,-3.4616747,-2.6335876,-2.1373284,-1.6219194,-1.0029225,-0.49820665,-0.19451435,0.513722,0.6298082,1.2046927,1.382728,1.5938971,1.8595998,2.1335073,-8.781906,-8.911706,-7.997526,-4.274224,-3.3382146,-2.7979546,-2.2043333,-1.5099348,-0.9448803,-0.62107795,0.18649225,0.3306609,1.017708,1.2182995,1.4514381,1.7398937,2.0320904,-9.375975,-9.355705,-8.838978,-5.0855947,-4.041673,-3.4579475,-2.78355,-2.0129764,-1.3885655,-1.0465164,-0.13983604,0.033494156,0.8312669,1.0548992,1.309215,1.6204203,1.9307451,-10.471546,-10.093536,-10.332831,-6.7044544,-5.445249,-4.77606,-3.9326515,-3.0076444,-2.2675083,-1.8940736,-0.7897748,-0.5548744,0.4599981,0.73111427,1.0254725,1.382168,1.7282681,-12.946573,-11.866825,-12.990985,-11.507487,-9.631834,-8.715841,-7.3113027,-5.9100027,-4.8461404,-4.411343,-2.7177668,-2.2726693,-0.6412578,-0.21745063,0.17980073,0.6728891,1.1225286,-15.690335,-14.446159,-15.6377125,-18.214869,-16.53741,-15.229648,-12.760494,-10.53525,-9.001111,-8.531187,-5.8597965,-4.9898906,-2.4376478,-1.7320168,-1.2117485,-0.49160042,0.11850306,-20.423595,-19.171862,-20.311646,-24.006208,-27.438847,-25.30437,-23.116222,-19.2365,-17.008276,-16.558262,-11.910895,-10.032025,-5.907687,-4.5803924,-3.9335625,-2.760225,-1.869457
3.61,5.0,-8.122321,-8.2653055,-6.8654914,-3.3905096,-2.6102848,-2.1259482,-1.6095517,-0.98286366,-0.46937537,-0.16231309,0.54961896,0.66443735,1.2271031,1.3945664,1.5970621,1.8362726,2.0795662,-8.750584,-8.824144,-7.760136,-4.203861,-3.3150349,-2.7867317,-2.1918688,-1.4892517,-0.91560745,-0.58874387,0.22235042,0.3651858,1.0399904,1.2297149,1.4544336,1.7162194,1.9779978,-9.3475,-9.291782,-8.620082,-5.0160413,-4.018595,-3.4468858,-2.7709754,-1.9916862,-1.3588732,-1.0140519,-0.10401636,0.06791432,0.85342175,1.0658935,1.312041,1.5963993,1.8765011,-10.444466,-10.052142,-10.168894,-6.636548,-5.4223185,-4.76533,-3.9198217,-2.9851968,-2.2370431,-1.8613558,-0.75403106,-0.5206641,0.48189902,0.7412749,1.0279604,1.3574542,1.6737226,-12.91625,-11.834625,-12.9504175,-11.445186,-9.608998,-8.706156,-7.297508,-5.8845854,-4.8138404,-4.377932,-2.68224,-2.2390785,-0.6201057,-0.20969962,0.1812831,0.6461092,1.0670878,-15.659155,-14.414899,-15.606736,-18.173403,-16.514061,-15.221554,-12.744929,-10.506394,-8.966956,-8.49686,-5.8245816,-4.957224,-2.41768,-1.7278639,-1.2118953,-0.52174467,0.06160348,-20.39403,-19.14207,-20.282436,-23.980627,-27.407541,-25.274914,-23.096636,-19.204094,-16.97256,-16.522871,-11.876086,-10.000614,-5.889822,-4.5816836,-3.936687,-2.7965784,-1.9291221
3.62,0.0,-8.446997,-8.710257,-8.200992,-4.3303804,-3.1206503,-2.4483614,-1.5779841,-0.9284759,-0.43057355,-0.15655072,0.51074237,0.62257177,1.1883765,1.3878815,1.6101664,1.9008837,2.176329,-9.033835,-9.103293,-8.970237,-5.1442404,-3.8199391,-3.106783,-2.1516223,-1.4357789,-0.8799411,-0.583096,0.18283457,0.32272047,1.0015607,1.2241923,1.4681575,1.7813703,2.0748594,-9.595877,-9.466405,-9.672028,-5.9566407,-4.5182548,-3.7645977,-2.7225943,-1.939373,-1.3261278,-1.0085148,-0.14417338,0.024862278,0.81528527,1.0615293,1.3263823,1.6620877,1.9734612,-10.630972,-10.131387,-10.839625,-7.5761847,-5.912109,-5.0784354,-3.856841,-2.9358008,-2.20951,-1.8560287,-0.7954734,-0.5648467,0.4443388,0.7392108,1.0435288,1.4242109,1.7708763,-12.984476,-11.879321,-13.028538,-12.34072,-10.073625,-9.006039,-7.2038436,-5.846469,-4.7974706,-4.3731627,-2.727512,-2.2862587,-0.65602297,-0.2050646,0.20046197,0.71600777,1.1648004,-15.704265,-14.463326,-15.65458,-18.388178,-16.945385,-15.499547,-12.635022,-10.4856415,-8.959151,-8.49288,-5.875817,-5.008032,-2.4511437,-1.7130622,-1.1869818,-0.44687068,0.16017729,-20.437872,-19.191185,-20.329603,-24.00092,-27.476587,-25.325766,-23.02569,-19.19988,-16.969078,-16.52053,-11.936015,-10.055553,-5.9191628,-4.55101,-3.9016082,-2.7129939,-1.8290843
3.62,0.5,-8.328663,-8.663288,-7.88657,-4.0018888,-2.9273753,-2.3109484,-1.5144401,-0.8993902,-0.42419818,-0.15842475,0.4962841,0.6064614,1.1696028,1.3689845,1.5920047,1.8899034,2.1774223,-8.926257,-9.077431,-8.693578,-4.816399,-3.6283247,-2.9700954,-2.090209,-1.4084535,-0.8746266,-0.5852936,0.16836084,0.30653164,0.9827776,1.2052993,1.4499828,1.7705071,2.0760098,-9.500469,-9.454845,-9.442077,-5.6295466,-4.3282466,-3.628624,-2.663228,-1.9137379,-1.3218207,-1.0110304,-0.15866135,0.008595592,0.7964939,1.0426408,1.3081949,1.6513418,1.9746681,-10.563076,-10.135521,-10.712741,-7.251124,-5.7251577,-4.943853,-3.8013117,-2.9133306,-2.2070594,-1.8591638,-0.8099862,-0.58126664,0.42553306,0.720333,1.0253175,1.4136996,1.7721969,-12.983184,-11.895154,-13.036037,-12.039526,-9.894744,-8.875355,-7.157761,-5.8317933,-4.799422,-4.3780046,-2.7420702,-2.3031049,-0.6748529,-0.22390054,0.18219005,0.7061993,1.16646,-15.722663,-14.481491,-15.672582,-18.34421,-16.778522,-15.375753,-12.598779,-10.479431,-8.9655285,-8.500022,-5.890371,-5.025403,-2.4699605,-1.7318075,-1.2053212,-0.4555253,0.1623963,-20.457703,-19.20998,-20.348682,-24.022518,-27.484373,-25.338394,-23.002676,-19.203,-16.979168,-16.530487,-11.950444,-10.073166,-5.9378214,-4.569557,-3.9199765,-2.7194922,-1.8257821
3.62,1.0,-8.236202,-8.606755,-7.5787554,-3.71818,-2.7733264,-2.208807,-1.4759129,-0.8855064,-0.4250241,-0.16345571,0.48490134,0.5940712,1.155919,1.3546863,1.5780888,1.8812777,2.1781707,-8.841945,-9.044736,-8.414906,-4.5332775,-3.4758923,-2.8685923,-2.0535176,-1.3957503,-0.87603056,-0.5905278,0.15698695,0.2941079,0.96908456,1.1909884,1.4360452,1.7619722,2.0767999,-9.425312,-9.43834,-9.201613,-5.347071,-4.1773763,-3.5277488,-2.6282938,-1.902157,-1.3237743,-1.0164644,-0.17002521,-0.0038612864,0.7827922,1.0283178,1.2942361,1.6428977,1.9755002,-10.508747,-10.136328,-10.566632,-6.970273,-5.5772557,-4.844202,-3.7696497,-2.9038193,-2.2100284,-1.8649861,-0.8213266,-0.59378827,0.4118164,0.7059869,1.0113176,1.4054375,1.7731123,-12.981303,-11.90717,-13.03836,-11.775151,-9.754625,-8.779135,-7.1339707,-5.8271894,-4.804821,-4.384894,-2.753316,-2.3158019,-0.6885981,-0.23830594,0.16807751,0.6984816,1.1676246,-15.73647,-14.494989,-15.685978,-18.29309,-16.649363,-15.285284,-12.58257,-10.479845,-8.973433,-8.508338,-5.901401,-5.03829,-2.4837067,-1.7462835,-1.2195861,-0.46234965,0.16397154,-20.472486,-19.223795,-20.362759,-24.039188,-27.488981,-25.347681,-22.993742,-19.208801,-16.989225,-16.540512,-11.961041,-10.085965,-5.951464,-4.5841026,-3.93443,-2.7246501,-1.8234117
3.62,1.5,-8.167447,-8.547274,-7.3174744,-3.495857,-2.6563814,-2.1347194,-1.456086,-0.88181216,-0.42968068,-0.16883364,0.4766212,0.58518505,1.1464776,1.3444046,1.5679594,1.8747822,2.1785674,-8.77928,-9.009168,-8.173548,-4.3113165,-3.3603442,-2.7950032,-2.0352368,-1.3927468,-0.88087326,-0.59602773,0.14872691,0.28521353,0.959635,1.1806858,1.4258908,1.7555432,2.077226,-9.369349,-9.419197,-8.9874525,-5.1255054,-4.063179,-3.4546502,-2.6114874,-1.899795,-1.3287961,-1.0220844,-0.1782642,-0.012763715,0.7733352,1.0179945,1.2840571,1.6365353,1.9759555,-10.46793,-10.134593,-10.426014,-6.7496986,-5.4656262,-4.7720594,-3.7555687,-2.9025993,-2.2153888,-1.8708394,-0.82952076,-0.60270613,0.4023462,0.69562334,1.0010906,1.3992081,1.7736259,-12.979405,-11.9157095,-13.0369,-11.564788,-9.649719,-8.709666,-7.126264,-5.8284345,-4.8110533,-4.391389,-2.7613568,-2.3247578,-0.6980946,-0.24878186,0.1577165,0.692651,1.1683125,-15.746247,-14.50444,-15.695372,-18.24278,-16.553633,-15.220191,-12.58037,-10.483259,-8.980722,-8.515693,-5.9091487,-5.0472617,-2.4932103,-1.7569176,-1.2301377,-0.46752623,0.16494735,-20.482925,-19.233404,-20.372595,-24.051392,-27.491339,-25.35405,-22.994164,-19.214691,-16.997622,-16.548882,-11.968263,-10.094715,-5.9609036,-4.5949574,-3.9452503,-2.7286074,-1.8218789
3.62,2.0,-8.120509,-8.496324,-7.137826,-3.3420277,-2.5744476,-2.0834339,-1.4509538,-0.88556397,-0.43685207,-0.17391942,0.47067082,0.5789281,1.1401454,1.337189,1.5607572,1.869702,2.1780386,-8.736791,-8.978483,-8.005839,-4.157532,-3.2794714,-2.7440534,-2.031377,-1.3967881,-0.88792473,-0.6011821,0.14280407,0.27896634,0.9532967,1.1734465,1.4186636,1.750506,2.0767155,-9.331551,-9.4024935,-8.836261,-4.971787,-3.9833338,-3.4040298,-2.6088355,-1.9040843,-1.3357389,-1.0273064,-0.18415877,-0.019001316,0.76699126,1.0107317,1.2768053,1.6315411,1.9754634,-10.440456,-10.132555,-10.321863,-6.5962343,-5.3877378,-4.7220807,-3.7551308,-2.907271,-2.2221475,-1.8761938,-0.835357,-0.608925,0.39599222,0.6883144,0.99379075,1.3943002,1.7731704,-12.97836,-11.921694,-13.034878,-11.416429,-9.576965,-8.661474,-7.1308236,-5.8335843,-4.817505,-4.3971124,-2.7670054,-2.3309233,-0.7044684,-0.25622305,0.15028055,0.6880015,1.1679667,-15.752991,-14.510878,-15.701789,-18.201849,-16.487778,-15.174902,-12.588601,-10.488325,-8.987187,-8.521918,-5.914469,-5.053338,-2.4995904,-1.7645543,-1.2377725,-0.47175124,0.1647825,-20.490084,-19.239908,-20.37929,-24.060106,-27.492641,-25.358303,-23.001408,-19.220127,-17.004515,-16.555708,-11.973031,-10.10053,-5.967246,-4.602891,-3.9531853,-2.7320395,-1.8216925
