logTeff,logg,F218W1,F225W1,F275W1,F336W,F390W,F438W,F475W,F555W,F606W,F625W,F775W,F814W,F105W,F110W,F125W,F140W,F160W,F218W1_Av0.5,F225W1_Av0.5,F275W1_Av0.5,F336W_Av0.5,F390W_Av0.5,F438W_Av0.5,F475W_Av0.5,F555W_Av0.5,F606W_Av0.5,F625W_Av0.5,F775W_Av0.5,F814W_Av0.5,F105W_Av0.5,F110W_Av0.5,F125W_Av0.5,F140W_Av0.5,F160W_Av0.5,F218W1_Av1,F225W1_Av1,F275W1_Av1,F336W_Av1,F390W_Av1,F438W_Av1,F475W_Av1,F555W_Av1,F606W_Av1,F625W_Av1,F775W_Av1,F814W_Av1,F105W_Av1,F110W_Av1,F125W_Av1,F140W_Av1,F160W_Av1,F218W1_Av2,F225W1_Av2,F275W1_Av2,F336W_Av2,F390W_Av2,F438W_Av2,F475W_Av2,F555W_Av2,F606W_Av2,F625W_Av2,F775W_Av2,F814W_Av2,F105W_Av2,F110W_Av2,F125W_Av2,F140W_Av2,F160W_Av2,F218W1_Av5,F225W1_Av5,F275W1_Av5,F336W_Av5,F390W_Av5,F438W_Av5,F475W_Av5,F555W_Av5,F606W_Av5,F625W_Av5,F775W_Av5,F814W_Av5,F105W_Av5,F110W_Av5,F125W_Av5,F140W_Av5,F160W_Av5,F218W1_Av10,F225W1_Av10,F275W1_Av10,F336W_Av10,F390W_Av10,F438W_Av10,F475W_Av10,F555W_Av10,F606W_Av10,F625W_Av10,F775W_Av10,F814W_Av10,F105W_Av10,F110W_Av10,F125W_Av10,F140W_Av10,F160W_Av10,F218W1_Av20,F225W1_Av20,F275W1_Av20,F336W_Av20,F390W_Av20,F438W_Av20,F475W_Av20,F555W_Av20,F606W_Av20,F625W_Av20,F775W_Av20,F814W_Av20,F105W_Av20,F110W_Av20,F125W_Av20,F140W_Av20,F160W_Av20
3.6,5.0,-8.081625,-8.213773,-6.880001,-3.555845,-2.7632468,-2.2555583,-1.7066771,-1.0503138,-0.5163047,-0.20146956,0.53010994,0.64787966,1.229667,1.4012179,1.6078632,1.8513664,2.097417,-8.700708,-8.7584915,-7.773443,-4.369636,-3.4674897,-2.915692,-2.2875571,-1.5552615,-0.9615451,-0.6275991,0.20282176,0.34853983,1.0426577,1.2365606,1.4652832,1.7313575,1.9958462,-9.2882395,-9.216092,-8.632029,-5.18215,-4.17056,-3.5752022,-2.8652709,-2.0562992,-1.4038702,-1.0526115,-0.12356278,0.05117758,0.8561915,1.0729306,1.322939,1.6115811,1.8943473,-10.364668,-9.96574,-10.176751,-6.802951,-5.5733466,-4.8923783,-4.0114727,-3.0471592,-2.280308,-1.8993409,-0.7736076,-0.53759086,0.4848707,0.74868554,1.0389552,1.3727224,1.6915641,-12.784753,-11.742006,-12.942855,-11.606,-9.757459,-8.82957,-7.382443,-5.939828,-4.852992,-4.4143424,-2.701867,-2.2566485,-0.6165543,-0.20124862,0.19256614,0.6616277,1.0849148,-15.513677,-14.322968,-15.596739,-18.221195,-16.657969,-15.338809,-12.822445,-10.554054,-9.001902,-8.531163,-5.8441887,-4.9761086,-2.4132633,-1.7179629,-1.200142,-0.505844,0.07940671,-20.25107,-19.05295,-20.273212,-23.998713,-27.471378,-25.292522,-23.163565,-19.244032,-17.003784,-16.55464,-11.895511,-10.022626,-5.8840675,-4.569802,-3.9240558,-2.7800624,-1.9113631
3.61,0.0,-8.417351,-8.677076,-8.501748,-4.689318,-3.3171825,-2.5759287,-1.6430606,-0.9787149,-0.48180956,-0.20702256,0.44921955,0.56998694,1.1789284,1.3970695,1.6308478,1.9214277,2.2000508,-8.994739,-9.0571785,-9.228969,-5.5027566,-4.0140147,-3.2329137,-2.2151845,-1.4856614,-0.9313932,-0.6338217,0.121269934,0.27034292,0.9924319,1.2340965,1.4891529,1.8018333,2.0987792,-9.546655,-9.412183,-9.882717,-6.3145027,-4.7099304,-3.889317,-2.7847397,-1.9889388,-1.3778032,-1.0594903,-0.205786,-0.027312323,0.80647033,1.0721406,1.3476894,1.6824695,1.997579,-10.560702,-10.069342,-10.957566,-7.931752,-6.099142,-5.2004075,-3.916429,-2.9848497,-2.2616487,-1.9074912,-0.85720044,-0.6166311,0.43613407,0.7512058,1.0654527,1.4444299,1.7953914,-12.871609,-11.813584,-13.0501175,-12.666057,-10.247793,-9.120386,-7.257652,-5.894816,-4.8510437,-4.425972,-2.7897213,-2.3370428,-0.6625401,-0.18918757,0.22417945,0.73573905,1.1905149,-15.581023,-14.397444,-15.670116,-18.47063,-17.099989,-15.602593,-12.683408,-10.534881,-9.0149,-8.547528,-5.939196,-5.0579457,-2.4553242,-1.6916894,-1.1604857,-0.4279247,0.18790959,-20.312725,-19.12531,-20.34147,-24.018633,-27.560875,-25.357363,-23.071892,-19.253971,-17.027891,-16.577639,-12.002046,-10.106998,-5.9201226,-4.5219326,-3.870425,-2.6953638,-1.7973062
3.61,0.5,-8.309763,-8.638863,-8.171049,-4.3553696,-3.1312428,-2.4452128,-1.594392,-0.95959246,-0.4799418,-0.2104776,0.44003302,0.55803496,1.1607072,1.3774713,1.6117088,1.9114851,2.204306,-8.897795,-9.036695,-8.947211,-5.1697154,-3.8298233,-3.1029325,-2.1686666,-1.4680058,-0.93020856,-0.6374809,0.112073086,0.25825903,0.9741794,1.2144581,1.4699693,1.7920442,2.1030757,-9.461539,-9.40346,-9.657463,-5.982494,-4.527433,-3.760057,-2.7402797,-1.9726733,-1.3772641,-1.0633503,-0.21499048,-0.039527573,0.7881881,1.052463,1.328462,1.672834,2.001917,-10.501519,-10.073326,-10.84327,-7.6025023,-5.9198775,-5.0725493,-3.875801,-2.971136,-2.262291,-1.9117422,-0.8664122,-0.6291062,0.4177976,0.7314536,1.0461398,1.4351021,1.7998117,-12.871309,-11.827065,-13.05684,-12.367653,-10.077126,-8.996436,-7.2262807,-5.887072,-4.854446,-4.431301,-2.7988932,-2.3502536,-0.68099976,-0.20913745,0.20462696,0.72733307,1.1951789,-15.597658,-14.413185,-15.685801,-18.434254,-16.942184,-15.485531,-12.661181,-10.533016,-9.021014,-8.554308,-5.948132,-5.0721145,-2.473871,-1.7118919,-1.1803813,-0.43481758,0.1929675,-20.331526,-19.142136,-20.358944,-24.042534,-27.567747,-25.36988,-23.059483,-19.258085,-17.036135,-16.586134,-12.010288,-10.121789,-5.938538,-4.5424466,-3.8908083,-2.6994452,-1.7915119
3.61,1.0,-8.226236,-8.592385,-7.8487678,-4.0688896,-2.9838498,-2.3491626,-1.5704988,-0.95585805,-0.48565477,-0.21743087,0.43371826,0.5497285,1.147749,1.362566,1.5967433,1.9041404,2.2085383,-8.822387,-9.010499,-8.66224,-4.8839884,-3.684124,-3.007558,-2.1466563,-1.4651612,-0.9361226,-0.6445218,0.105780154,0.24987684,0.96118647,1.1994922,1.4549527,1.7848295,2.107335,-9.3950815,-9.390616,-9.418946,-5.6975965,-4.383375,-3.6653457,-2.7200618,-1.9706535,-1.3833668,-1.0704771,-0.22125907,-0.04798526,0.77516216,1.0374374,1.3133951,1.6657494,2.006203,-10.454737,-10.074336,-10.708664,-7.3197002,-5.778952,-4.979127,-3.8588927,-2.9705791,-2.2687366,-1.9190361,-0.87262464,-0.63771355,0.40471017,0.71631247,1.0309741,1.4282779,1.8041508,-12.870247,-11.836693,-13.058638,-12.105979,-9.944513,-8.906591,-7.217129,-5.8896174,-4.8616924,-4.4390516,-2.804882,-2.3592863,-0.6942358,-0.22459623,0.18918163,0.7212886,1.1996741,-15.609549,-14.424124,-15.696717,-18.391895,-16.82148,-15.401591,-12.658951,-10.538041,-9.029071,-8.562654,-5.953612,-5.081697,-2.487247,-1.7277864,-1.1962359,-0.4395856,0.19771272,-20.345024,-19.15379,-20.371166,-24.060982,-27.571423,-25.378927,-23.061207,-19.265226,-17.044788,-16.595106,-12.014691,-10.131598,-5.9519134,-4.5589347,-3.9072785,-2.701855,-1.7863083
3.61,1.5,-8.16444,-8.543376,-7.5787206,-3.8455482,-2.8724828,-2.280572,-1.5640128,-0.9617266,-0.49526224,-0.2252089,0.42972073,0.5444231,1.1393088,1.351921,1.5856928,1.8990735,2.2124617,-8.766685,-8.981983,-8.417188,-4.66105,-3.574232,-2.9395275,-2.1417675,-1.4714546,-0.94558716,-0.6523215,0.101826936,0.24454297,0.9527123,1.1887767,1.4438499,1.7798676,2.1112735,-9.345971,-9.375637,-9.206717,-5.4751086,-4.2749147,-3.5978644,-2.7166858,-1.9773182,-1.3926965,-1.0782983,-0.22516581,-0.053347692,0.76665527,1.0266527,1.3022406,1.6608927,2.0101564,-10.41997,-10.073127,-10.578065,-7.098386,-5.673228,-4.912711,-3.8582835,-2.9778376,-2.2778215,-1.9268988,-0.8764322,-0.64313316,0.39614168,0.7053923,1.0197183,1.4236314,1.8081337,-12.868929,-11.842981,-13.056925,-11.897599,-9.846065,-8.843126,-7.222787,-5.897739,-4.8702445,-4.4470263,-2.8083482,-2.364872,-0.7029583,-0.23589368,0.1776375,0.7172711,1.2037433,-15.617396,-14.431029,-15.703624,-18.35024,-16.733234,-15.342807,-12.669489,-10.546135,-9.037227,-8.570764,-5.9564157,-5.0874915,-2.4961333,-1.7396139,-1.2082069,-0.4425763,0.2019178,-20.353981,-19.161114,-20.378975,-24.074436,-27.572876,-25.384983,-23.071396,-19.272959,-17.0527,-16.603281,-12.016256,-10.137306,-5.960889,-4.5715046,-3.9199073,-2.7029593,-1.7818631
3.61,2.0,-8.121385,-8.500167,-7.3906093,-3.689462,-2.7934062,-2.233014,-1.5694287,-0.9731044,-0.5063201,-0.23226681,0.42758486,0.54156846,1.1346678,1.3450557,1.5782307,1.8957961,2.21553,-8.728122,-8.956503,-8.244118,-4.5049496,-3.4963095,-2.8923862,-2.1485054,-1.482896,-0.9562688,-0.6593674,0.09975028,0.24169825,0.9480409,1.1818395,1.436338,1.7766676,2.114347,-9.312084,-9.361848,-9.053842,-5.3190255,-4.198114,-3.5511308,-2.7246685,-1.9887793,-1.4030254,-1.0853325,-0.22718163,-0.05618298,0.76195467,1.0196445,1.2946789,1.65777,2.013235,-10.395996,-10.070984,-10.478626,-6.942514,-5.5985775,-4.866768,-3.86852,-2.9892244,-2.287516,-1.9339113,-0.87832177,-0.64595115,0.39138582,0.698245,1.0120592,1.4206635,1.8112227,-12.86757,-11.846449,-13.053971,-11.748179,-9.777164,-8.799357,-7.237924,-5.908306,-4.8785543,-4.453984,-2.809829,-2.3676493,-0.7078551,-0.2434325,0.1697002,0.71476525,1.2068614,-15.621831,-14.434601,-15.707218,-18.315472,-16.672348,-15.302401,-12.68777,-10.554898,-9.044438,-8.577649,-5.9571686,-5.0902123,-2.5011911,-1.7477124,-1.21656,-0.44432914,0.20507842,-20.35911,-19.164885,-20.383144,-24.083467,-27.572777,-25.38836,-23.086296,-19.279867,-17.059298,-16.61001,-12.015761,-10.139723,-5.96608,-4.5804076,-3.9289157,-2.703336,-1.7786385
3.61,2.5,-8.09377,-8.467443,-7.28692,-3.5965872,-2.7423604,-2.2012162,-1.5830109,-0.9873727,-0.5173217,-0.2377273,0.4272983,0.54105055,1.1334574,1.3417243,1.5741942,1.8941163,2.2177036,-8.703779,-8.937343,-8.148854,-4.41167,-3.4460506,-2.8608563,-2.163167,-1.4969457,-0.9667339,-0.66479903,0.09953439,0.24122183,0.94680536,1.1784387,1.4322548,1.7750369,2.116519,-9.290893,-9.351357,-8.96956,-5.2253675,-4.148623,-3.519863,-2.7403398,-2.0025759,-1.41299,-1.0907366,-0.22732584,-0.056618974,0.76069456,1.0161749,1.29055,1.6561885,2.015405,-10.381068,-10.068655,-10.423077,-6.848215,-5.550564,-4.8360066,-3.885996,-3.002431,-2.296585,-1.9392639,-0.87832,-0.6463096,0.390079,0.6946403,1.0078394,1.4191802,1.8133886,-12.865934,-11.847248,-13.051331,-11.655419,-9.733136,-8.769978,-7.2591314,-5.9194174,-4.8856936,-4.459208,-2.8093746,-2.3678045,-0.7092832,-0.2474214,0.16521999,0.7135755,1.2090139,-15.623076,-14.435103,-15.707764,-18.291346,-16.633888,-15.275123,-12.710711,-10.562928,-9.05008,-8.582725,-5.95596,-5.0901146,-2.502765,-1.7522607,-1.2214342,-0.4450405,0.20720516,-20.360725,-19.16543,-20.384005,-24.08842,-27.571238,-25.389025,-23.103682,-19.285122,-17.064205,-16.61488,-12.013359,-10.139195,-5.967808,-4.585782,-3.9344275,-2.703175,-1.7765749
3.61,3.0,-8.07785,-8.442692,-7.246637,-3.5571935,-2.7145653,-2.1806262,-1.6019493,-1.0024929,-0.5269084,-0.24057934,0.42966703,0.5435666,1.1360148,1.3421644,1.5737618,1.8937645,2.218258,-8.690298,-8.922972,-8.1133175,-4.3715687,-3.41868,-2.8403935,-2.1829872,-1.5116193,-0.9756647,-0.6676142,0.10198495,0.24380565,0.94934094,1.1788077,1.4317771,1.7746998,2.1170619,-9.279388,-9.343093,-8.939426,-5.1845794,-4.121668,-3.4995244,-2.7609782,-2.0167754,-1.4213109,-1.093517,-0.22479308,-0.05396908,0.7632089,1.0164734,1.2900273,1.6558659,2.0159364,-10.372851,-10.065362,-10.404762,-6.8061404,-5.5244126,-4.8159056,-3.9080758,-3.0156243,-2.3038204,-1.9419795,-0.875622,-0.64353323,0.3925528,0.69479936,1.007228,1.418887,1.8138974,-12.863052,-11.844757,-13.0483885,-11.611374,-9.709178,-8.750515,-7.283998,-5.9294972,-4.8906164,-4.4617677,-2.8061817,-2.3646982,-0.70691746,-0.24766324,0.16435109,0.7133711,1.209454,-15.620587,-14.432009,-15.704726,-18.278225,-16.613012,-15.256629,-12.736174,-10.568939,-9.05326,-8.585119,-5.9519906,-5.086619,-2.5005386,-1.7530993,-1.2227005,-0.44509864,0.2075302,-20.358377,-19.162287,-20.381107,-24.089005,-27.567516,-25.386292,-23.121841,-19.287743,-17.066635,-16.617085,-12.008258,-10.135222,-5.9657645,-4.587535,-3.936364,-2.7029662,-1.7764789
3.61,3.5,-8.069734,-8.415607,-7.228096,-3.5555716,-2.705065,-2.1690123,-1.6239637,-1.016504,-0.5330382,-0.239007,0.43750957,0.5518419,1.1440912,1.3472214,1.5770977,1.8933235,2.2147148,-8.684138,-8.906083,-8.098635,-4.3691163,-3.4092994,-2.828793,-2.205694,-1.5249742,-0.9810291,-0.6659849,0.1099207,0.25216976,0.95738673,1.1837566,1.435055,1.7742214,2.1134963,-9.274273,-9.331716,-8.92845,-5.181317,-4.1124043,-3.4879367,-2.7843208,-2.0294542,-1.4259638,-1.091833,-0.21676426,-0.045518726,0.77122456,1.0213149,1.2932475,1.6553506,2.0123482,-10.368374,-10.057674,-10.399368,-6.801328,-5.515374,-4.804342,-3.932514,-3.0269184,-2.3072066,-1.9401933,-0.86740786,-0.63491833,0.40050945,0.69942814,1.0103337,1.4182979,1.8102641,-12.856359,-11.836425,-13.041205,-11.602712,-9.700739,-8.739011,-7.3103347,-5.93676,-4.8912983,-4.459725,-2.7974253,-2.3556588,-0.69912654,-0.24364956,0.16711996,0.7125651,1.2056868,-15.611904,-14.422811,-15.695623,-18.272038,-16.605337,-15.245233,-12.762071,-10.571219,-9.0518675,-8.582782,-5.9424205,-5.0771003,-2.4929883,-1.7500093,-1.2204646,-0.4462486,0.20354344,-20.349731,-19.153038,-20.372097,-24.083412,-27.559,-25.377863,-23.138716,-19.285872,-17.064293,-16.614395,-11.997584,-10.125237,-5.958605,-4.585874,-3.9350681,-2.7047257,-1.780886
3.61,4.0,-8.057921,-8.347135,-7.107772,-3.545835,-2.7015224,-2.1711843,-1.6383141,-1.0197285,-0.524206,-0.2235719,0.46406868,0.578379,1.1638392,1.3578986,1.5811328,1.8814723,2.1890306,-8.674609,-8.857717,-7.987459,-4.359164,-3.4057553,-2.8310597,-2.2201917,-1.5273284,-0.9714188,-0.65037507,0.13654047,0.27873787,0.97703105,1.1940895,1.4389447,1.7621899,2.0877528,-9.265275,-9.29536,-8.828522,-5.1711707,-4.10885,-3.4903004,-2.7989323,-2.030945,-1.4156197,-1.0760514,-0.1900838,-0.018921526,0.7907658,1.0313056,1.2969921,1.6431391,1.9865456,-10.357588,-10.030989,-10.327246,-6.790853,-5.511778,-4.806908,-3.9472544,-3.0267184,-2.295525,-1.9240776,-0.84060615,-0.60826933,0.4198463,0.70874226,1.0137895,1.4057287,1.7843436,-12.835287,-11.811235,-13.014217,-11.591473,-9.696879,-8.742231,-7.3247533,-5.931996,-4.876538,-4.4426885,-2.7702656,-2.3289065,-0.680387,-0.23628217,0.16972308,0.69894046,1.1794178,-15.586564,-14.396996,-15.670102,-18.253242,-16.600698,-15.24939,-12.774436,-10.560973,-9.034184,-8.564492,-5.914713,-5.0503244,-2.4751785,-1.7455258,-1.2192253,-0.46155554,0.17671081,-20.325115,-19.127851,-20.347437,-24.06363,-27.534903,-25.35491,-23.142189,-19.26978,-17.044285,-16.594484,-11.969099,-10.098625,-5.94241,-4.5857077,-3.9362688,-2.723022,-1.8087744
3.61,4.5,-8.02755,-8.227624,-6.87724,-3.4901052,-2.6825354,-2.1716247,-1.6343842,-1.0059612,-0.49808308,-0.19333114,0.5049196,0.61829275,1.1907401,1.371269,1.5840597,1.8564776,2.136216,-8.648765,-8.771674,-7.7697763,-4.303888,-3.3869112,-2.831741,-2.2160268,-1.5127282,-0.9447003,-0.61991525,0.17738971,0.31858578,1.0037763,1.2069349,1.4416558,1.7368562,2.034809,-9.241221,-9.231197,-8.628153,-5.116372,-4.0901294,-3.4912271,-2.794518,-2.0155377,-1.3883321,-1.0453755,-0.1492358,0.020859504,0.81735593,1.0436292,1.2994878,1.6174673,1.9334736,-10.332961,-9.986847,-10.1763525,-6.7370834,-5.493251,-4.8083367,-3.9423068,-3.009781,-2.267178,-1.8929793,-0.7997595,-0.5686246,0.44612795,0.7200335,1.0158564,1.3793827,1.7310162,-12.801871,-11.773998,-12.970169,-11.541527,-9.6785965,-8.745217,-7.3180614,-5.9111624,-4.8456,-4.410413,-2.729414,-2.2896814,-0.6550116,-0.22796738,0.17051882,0.6705955,1.1253337,-15.549971,-14.3600445,-15.633556,-18.213243,-16.582083,-15.254651,-12.765041,-10.53558,-9.000444,-8.530595,-5.873827,-5.011773,-2.4512277,-1.7416351,-1.2204723,-0.49312,0.12139842,-20.290094,-19.092302,-20.312647,-24.03427,-27.498981,-25.321596,-23.126701,-19.238844,-17.00785,-16.558527,-11.928104,-10.061055,-5.920969,-4.588461,-3.9411988,-2.7604144,-1.8664002
3.61,5.0,-7.987646,-8.092921,-6.6360273,-3.4144597,-2.6555903,-2.1612012,-1.6227963,-0.9874613,-0.47105145,-0.16325314,0.54047877,0.65280086,1.2135978,1.3831246,1.5871209,1.8326061,2.0808482,-8.615752,-8.675252,-7.5397744,-4.2289257,-3.360207,-2.821512,-2.2043417,-1.4936341,-0.9172486,-0.58969754,0.21292719,0.353012,1.0265051,1.2183547,1.4445375,1.7126348,1.9792761,-9.211671,-9.161612,-8.413742,-5.0421104,-4.0636435,-3.4811957,-2.7827222,-1.995867,-1.3604805,-1.0150204,-0.11371978,0.05520318,0.83995616,1.0546153,1.3021903,1.5928961,1.8777758,-10.305443,-9.943688,-10.009848,-6.664283,-5.46714,-4.798708,-3.9302547,-2.989014,-2.2385864,-1.8623565,-0.76428556,-0.5344473,0.46847233,0.7301608,1.0182011,1.3541126,1.6749896,-12.771546,-11.741717,-12.928278,-11.474193,-9.6532135,-8.736832,-7.30505,-5.8875937,-4.8152304,-4.379053,-2.6940582,-2.256003,-0.6334201,-0.22032343,0.17180158,0.6432414,1.06833,-15.518631,-14.328524,-15.60234,-18.171053,-16.557066,-15.24813,-12.750321,-10.50875,-8.968225,-8.498247,-5.8386354,-4.9788566,-2.430824,-1.7377027,-1.2209057,-0.5238694,0.06279954,-20.260275,-19.06214,-20.28311,-24.008802,-27.467514,-25.292177,-23.10802,-19.208405,-16.973969,-16.52498,-11.893117,-10.029188,-5.9026785,-4.590154,-3.9447546,-2.797439,-1.9280348
3.62,0.0,-8.263311,-8.567094,-7.943215,-4.363292,-3.109178,-2.408508,-1.512921,-0.8767898,-0.40183592,-0.13744813,0.48658496,0.6007927,1.1787492,1.3879791,1.6135644,1.8901311,2.1528819,-8.850829,-8.974952,-8.742662,-5.1789293,-3.806889,-3.066091,-2.0861297,-1.3851798,-0.85272264,-0.56465024,0.1583801,0.30064812,0.99208856,1.2246264,1.4717683,1.7703601,2.0515351,-9.414222,-9.348468,-9.480666,-5.9929576,-4.5036526,-3.7230844,-2.6567328,-1.8898753,-1.3003795,-0.9907174,-0.16893177,0.00249082,0.8059636,1.0622954,1.3302038,1.6508199,1.9502603,-10.454245,-10.026066,-10.725418,-7.6152735,-5.894475,-5.0353317,-3.7904088,-2.8885314,-2.186547,-1.8395011,-0.8208591,-0.5878323,0.43530324,0.74062705,1.0477656,1.4124289,1.7479235,-12.829365,-11.7883835,-13.013919,-12.382153,-10.0474,-8.9586,-7.1367617,-5.8058367,-4.7815876,-4.360192,-2.7549078,-2.3111808,-0.6643167,-0.20182315,0.20589393,0.7026946,1.1426032,-15.562232,-14.379745,-15.652685,-18.396431,-16.906778,-15.446932,-12.568835,-10.455032,-8.951398,-8.484883,-5.9067774,-5.0363207,-2.458563,-1.7072228,-1.1797377,-0.46265212,0.13927063,-20.300043,-19.112911,-20.330225,-24.009632,-27.530527,-25.331743,-22.97649,-19.187151,-16.969988,-16.519264,-11.973271,-10.090657,-5.9258027,-4.5414553,-3.8914328,-2.7331457,-1.8473415
3.62,0.5,-8.155557,-8.5026,-7.566651,-4.0407834,-2.9314084,-2.2835321,-1.4620938,-0.8560457,-0.39937982,-0.14152725,0.47582188,0.58754617,1.1601843,1.368606,1.5949248,1.8801202,2.1560347,-8.753039,-8.937837,-8.403595,-4.857506,-3.630789,-2.9418194,-2.0373404,-1.3659666,-0.8510657,-0.5689467,0.14760509,0.2872814,0.9734989,1.2052331,1.4530957,1.7604921,2.0547264,-9.32756,-9.329802,-9.190211,-5.6727057,-4.32917,-3.5995047,-2.6098995,-1.8721232,-1.2994785,-0.99522775,-0.1797163,-0.010995614,0.7873508,1.0428829,1.3114988,1.6410949,1.9534895,-10.392497,-10.027062,-10.552155,-7.297867,-5.7230797,-4.9130974,-3.7472346,-2.8734891,-2.187031,-1.8444281,-0.8316555,-0.6015554,0.4166486,0.7211788,1.0289974,1.4029901,1.7512288,-12.828169,-11.802586,-13.016869,-12.090717,-9.884207,-8.840119,-7.102555,-5.7972894,-4.7853055,-4.366269,-2.765685,-2.3255732,-0.68306154,-0.22135727,0.18695165,0.6941137,1.1461333,-15.579553,-14.396361,-15.669195,-18.353992,-16.755665,-15.334928,-12.543852,-10.453114,-8.958258,-8.492513,-5.9173684,-5.051581,-2.4773536,-1.7268449,-1.1989207,-0.46982655,0.14316498,-20.319397,-19.130493,-20.348356,-24.03326,-27.537165,-25.344122,-22.9622,-19.191887,-16.979273,-16.528753,-11.98328,-10.106464,-5.9444175,-4.5611396,-3.9109275,-2.7377105,-1.8427644
3.62,1.0,-8.070529,-8.420576,-7.195567,-3.7584562,-2.7888615,-2.190817,-1.4355068,-0.8507886,-0.4047132,-0.14926347,0.46827155,0.57807976,1.1464287,1.3533372,1.5798497,1.8725164,2.1596284,-8.675896,-8.888485,-8.060078,-4.5761695,-3.4898791,-2.8497663,-2.0125659,-1.361693,-0.8567118,-0.57677704,0.14007227,0.27773878,0.95971274,1.1899188,1.437977,1.7530149,2.058345,-9.259058,-9.30287,-8.884597,-5.392413,-4.1898465,-3.5081017,-2.586856,-1.868772,-1.305418,-1.0031505,-0.18722917,-0.02061414,0.77353555,1.027524,1.2963371,1.6337446,1.9571328,-10.343224,-10.023748,-10.350043,-7.0199795,-5.586781,-4.822959,-3.7274048,-2.8718033,-2.1935022,-1.8525299,-0.83912116,-0.6113242,0.40277958,0.7057339,1.013752,1.3958932,1.7549211,-12.826541,-11.813051,-13.013084,-11.831664,-9.755924,-8.753502,-7.0903883,-5.799309,-4.7929893,-4.37486,-2.772955,-2.3357682,-0.69705755,-0.23703498,0.17147012,0.6877756,1.1499698,-15.592396,-14.408366,-15.681136,-18.304674,-16.63873,-15.254037,-12.538901,-10.458359,-8.96708,-8.50174,-5.924175,-5.062324,-2.4914587,-1.7428325,-1.2147428,-0.47492304,0.14723204,-20.333836,-19.143171,-20.361557,-24.052248,-27.54094,-25.353548,-22.96243,-19.199799,-16.98886,-16.53866,-11.989076,-10.11744,-5.9584746,-4.577529,-3.9272442,-2.7405155,-1.8382746
3.62,1.5,-8.007269,-8.332879,-6.88549,-3.5344257,-2.680909,-2.1253455,-1.4275888,-0.8562976,-0.41463333,-0.15808699,0.46350545,0.57195246,1.1371505,1.3421464,1.5684528,1.8672844,2.1634643,-8.618792,-8.833819,-7.767603,-4.352785,-3.3833745,-2.784859,-2.0062068,-1.3677042,-0.8665572,-0.58561707,0.13534482,0.27157518,0.9504017,1.1786673,1.4265323,1.74789,2.062194,-9.208467,-9.271589,-8.617271,-5.169707,-4.0847454,-3.4437487,-2.5819786,-1.8752333,-1.3151902,-1.0120064,-0.19191566,-0.02681395,0.7641928,1.0162129,1.2848452,1.6287268,1.9609954,-10.306797,-10.017361,-10.158368,-6.798828,-5.4843593,-4.759684,-3.725252,-2.8790178,-2.2031353,-1.8614162,-0.8437191,-0.6175959,0.39337757,0.69430685,1.0021676,1.3910898,1.75881,-12.82501,-11.820055,-13.0046835,-11.622608,-9.660607,-8.693222,-7.0945206,-5.8078265,-4.802287,-4.3838224,-2.7772396,-2.3422444,-0.7066063,-0.2487827,0.15962385,0.68361294,1.1539357,-15.601141,-14.416199,-15.688934,-18.255863,-16.553263,-15.198451,-12.548252,-10.467312,-8.976071,-8.51078,-5.9278297,-5.0690536,-2.5011575,-1.7550236,-1.226973,-0.47804037,0.15131812,-20.343721,-19.15141,-20.370264,-24.066544,-27.542639,-25.360273,-22.972424,-19.208551,-16.99755,-16.547678,-11.99151,-10.124116,-5.9682302,-4.590325,-3.9400532,-2.7417164,-1.8339785
3.62,2.0,-7.961911,-8.257414,-6.672525,-3.3738382,-2.6028557,-2.0792527,-1.4313035,-0.8672867,-0.42606226,-0.1660419,0.46069464,0.568262,1.1313869,1.3343207,1.5601727,1.8637024,2.1667562,-8.578237,-8.785706,-7.564622,-4.192393,-3.3064747,-2.7391932,-2.0112433,-1.3788469,-0.8776646,-0.5935575,0.1325842,0.26787937,0.94460666,1.1707748,1.4182042,1.744393,2.065491,-9.17274,-9.243383,-8.428748,-5.009532,-4.008966,-3.3985014,-2.588265,-1.8864851,-1.3259937,-1.0199326,-0.19462422,-0.030515157,0.75836766,1.008255,1.2764697,1.6253147,1.9642966,-10.281192,-10.010669,-10.015896,-6.6392145,-5.410724,-4.7152495,-3.7338173,-2.8903682,-2.2133842,-1.8693143,-0.8463181,-0.6213081,0.38749555,0.68622065,0.9936991,1.3878475,1.7621202,-12.823754,-11.824406,-12.996066,-11.469335,-9.592685,-8.651037,-7.108156,-5.8187947,-4.8112836,-4.39164,-2.779472,-2.3459892,-0.71263236,-0.2572272,0.15089096,0.6808775,1.1572704,-15.6067095,-14.420874,-15.693603,-18.214283,-16.493206,-15.159715,-12.565458,-10.476882,-8.983996,-8.518475,-5.9293785,-5.072823,-2.5073435,-1.7639731,-1.2360972,-0.4799514,0.15468797,-20.350058,-19.156298,-20.375557,-24.07683,-27.54307,-25.364668,-22.987171,-19.216387,-17.004753,-16.555126,-11.991824,-10.1276245,-5.97453,-4.599982,-3.94978,-2.742126,-1.8305604
